word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
romantic,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
romanticism,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
romp,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
roof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rook,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
room,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roomy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rosary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rosemary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rosette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rosy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
rota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rotary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rouge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roughly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roughness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roulette,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roundabout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rounded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roundup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rouser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rousing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
route,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rowdy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
royal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
royalty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rubbers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rubbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rubbish,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rubble,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
rubric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rudder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rudimentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rudiments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rue,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ruff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruffle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rugged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruin,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ruined,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ruinous,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ruins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ruler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rumble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rummage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rumor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rumored,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
runaway,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
runes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
runner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
running,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
runway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rupture,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rustic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rustle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rusty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruthless,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saber,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sabotage,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
sac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sacrament,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sacred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sacrifices,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
saddle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sadly,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sadness,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
safe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
safeguard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
safekeeping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saffron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sag,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
saga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sailing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sailor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saint,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
saintly,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
salad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salamander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salary,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salesman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saliva,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sally,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
salon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saloon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salutary,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
salutation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salute,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
salvage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salvation,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
salve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
samba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sameness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
samurai,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sanctification,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
sanctified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanctify,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
sanction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanctioned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanctity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanctuary,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
sand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanguine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanitary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sanity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sap,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sapphire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sarcasm,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
sarcoma,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
sardonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satanic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satchel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satellite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satirical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satisfaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satisfactorily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satisfied,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
saturate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saturated,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
saturation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saucepan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saucer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saucy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sauerkraut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sauna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
savage,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
savagery,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
savanna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
save,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
saving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
savings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
savor,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
savory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
savvy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sawdust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saxophone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scabbard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scaffold,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scaffolding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scallop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scalp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scalpel,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scaly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scandal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scandalous,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scanty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scapegoat,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scar,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
scarab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scarce,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
scarcely,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scarcity,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
scare,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
scarecrow,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scarf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scarlet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scatter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scattered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scattering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scavenger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sceptical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scepticism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schematic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schism,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schizophrenia,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
scholar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scholarly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scholarship,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
school,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
schoolboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schooling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schoolmaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schooner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sciatica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scientific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scientist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scintilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scintillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scintillator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scissors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scoff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scold,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
scolding,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scoop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorching,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
scores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorpion,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
scotch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scoundrel,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
scour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scourge,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
scout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrabble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scramble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrambling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrapie,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
scraping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scratch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scream,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
screaming,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
screech,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
screen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
screwdriver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
screwed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scribble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scribe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrimmage,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scrip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
script,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scriptural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scripture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrub,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scrumptious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrupulous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scrutinize,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scrutiny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sculptor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sculpture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sculptured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scum,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seaboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
seals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
seam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seaman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seamless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seamstress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seaport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
searching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seaside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasoned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secession,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secluded,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
seclusion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secondhand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secrecy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
secret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
secretariat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secretary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secrete,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
secretion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
secretive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secretly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sectarian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sectional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secular,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
secularism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
securities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sediment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedimentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedition,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
seduce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seduction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seductive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seedling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seek,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
seeker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seemingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seething,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segregate,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
segregated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
segregation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seize,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
seizure,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
seldom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
select,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selfish,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
selfishness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
semaphore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
semblance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
semen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
semicolon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seminar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seminary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
semiotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
senator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senescence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senile,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seniority,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sensational,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senseless,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
senses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sensibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
